Fluxo máximo: 13486
328036-->505078 / capacidade = 494, fluxo = 31
328103-->709704 / capacidade = 14, fluxo = 14
328757-->8618 / capacidade = 191, fluxo = 25
328757-->817818 / capacidade = 126, fluxo = 12
328806-->487027 / capacidade = 269, fluxo = 9
329520-->133450 / capacidade = 458, fluxo = 11
330594-->482373 / capacidade = 25, fluxo = 25
332005-->484299 / capacidade = 334, fluxo = 8
332730-->493194 / capacidade = 235, fluxo = 78
333931-->418139 / capacidade = 21, fluxo = 21
334087-->68727 / capacidade = 332, fluxo = 1
334706-->754889 / capacidade = 336, fluxo = 97
335450-->454265 / capacidade = 343, fluxo = 68
335904-->889779 / capacidade = 332, fluxo = 16
335985-->395870 / capacidade = 96, fluxo = 50
336789-->312418 / capacidade = 12, fluxo = 12
337394-->202697 / capacidade = 101, fluxo = 2
339767-->513169 / capacidade = 3, fluxo = 3
341438-->221672 / capacidade = 320, fluxo = 77
341671-->512836 / capacidade = 409, fluxo = 156
